opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location,subsidiary_of
Q62JFLLD,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-07-28,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
LJ59Y2TK,Darcel Schlecht,GTX Pro,Ron-tech,Lost,2017-07-28,2017-07-29,0.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
2IKGOPW1,Darcel Schlecht,GTX Pro,Inity,Won,2017-07-28,2017-07-30,4387.0,Melvin Marxen,Central,GTX,4821,marketing,1986.0,2403.58,8801.0,United States,Unknown
7Y10BR02,Darcel Schlecht,GTX Pro,Streethex,Won,2017-07-28,2017-07-30,4555.0,Melvin Marxen,Central,GTX,4821,retail,1988.0,1376.8,1165.0,Belgium,Unknown
YI1V6SOX,Darcel Schlecht,GTX Pro,The New York Inquirer,Engaging,2017-07-29,,,Melvin Marxen,Central,GTX,4821,medical,1996.0,439.21,792.0,United States,Unknown
PNTHPFHY,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-07-29,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
2I7IFY8D,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-07-29,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
TJ95PY76,Darcel Schlecht,GTX Pro,J-Texon,Engaging,2017-07-30,,,Melvin Marxen,Central,GTX,4821,retail,1989.0,1388.67,3583.0,United States,Unknown
FSEV7ZJC,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-07-31,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
OEP0IJ6S,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-07-31,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
HISWL7B0,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-01,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
BSKNQJOJ,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-01,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
UM1OU73X,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-04,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
69U39SXU,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-04,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
A8NDGVJE,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-06,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
QAJPUEN2,Darcel Schlecht,GTX Pro,Betatech,Lost,2017-08-07,2017-08-18,0.0,Melvin Marxen,Central,GTX,4821,medical,1986.0,647.18,1185.0,Kenya,Unknown
FH3UXT3T,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-08,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
9B20R6A5,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-09,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
PXXIJWXD,Darcel Schlecht,GTX Pro,Streethex,Won,2017-08-09,2017-11-02,4313.0,Melvin Marxen,Central,GTX,4821,retail,1988.0,1376.8,1165.0,Belgium,Unknown
WAPSW48Y,Darcel Schlecht,GTX Pro,Ron-tech,Lost,2017-08-12,2017-11-01,0.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
U3HKMX4U,Darcel Schlecht,GTX Pro,Codehow,Won,2017-08-12,2017-11-04,4582.0,Melvin Marxen,Central,GTX,4821,software,1998.0,2714.9,2641.0,United States,Acme Corporation
OF5AZQID,Darcel Schlecht,GTX Pro,Dontechi,Won,2017-08-13,2017-11-05,4810.0,Melvin Marxen,Central,GTX,4821,software,1982.0,4618.0,10083.0,United States,Unknown
FJE58EP1,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-14,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
AILB4LIX,Darcel Schlecht,GTX Pro,Unknown,Engaging,2017-08-14,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
2ICN8RJP,Darcel Schlecht,GTX Pro,Rundofase,Won,2017-08-14,2017-11-04,3902.0,Melvin Marxen,Central,GTX,4821,technolgy,1983.0,1008.06,1238.0,United States,Unknown
SFXFXRYV,Darcel Schlecht,GTX Pro,Ron-tech,Lost,2017-08-15,2017-11-20,0.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
MX3QZ682,Darcel Schlecht,GTX Pro,Globex Corporation,Won,2017-08-15,2017-11-09,5107.0,Melvin Marxen,Central,GTX,4821,technolgy,2000.0,1223.72,2497.0,Norway,Unknown
ENGMZL6Y,Darcel Schlecht,GTX Pro,Betatech,Won,2017-08-18,2017-09-01,4817.0,Melvin Marxen,Central,GTX,4821,medical,1986.0,647.18,1185.0,Kenya,Unknown
W3W3KPBH,Darcel Schlecht,GTX Pro,Finhigh,Won,2017-08-20,2017-09-03,4310.0,Melvin Marxen,Central,GTX,4821,finance,2006.0,1102.43,1759.0,United States,Unknown
AEZIAPTN,Darcel Schlecht,GTX Pro,Betatech,Won,2017-08-23,2017-11-14,4833.0,Melvin Marxen,Central,GTX,4821,medical,1986.0,647.18,1185.0,Kenya,Unknown
IAW2UHNH,Darcel Schlecht,GTX Pro,Dontechi,Won,2017-08-23,2017-12-20,4744.0,Melvin Marxen,Central,GTX,4821,software,1982.0,4618.0,10083.0,United States,Unknown
FC4ZD68R,Darcel Schlecht,GTX Pro,Warephase,Lost,2017-08-30,2017-11-15,0.0,Melvin Marxen,Central,GTX,4821,services,1997.0,2041.73,5276.0,United States,Unknown
9S8E95EI,Darcel Schlecht,GTX Pro,Condax,Won,2017-08-30,2017-09-18,4598.0,Melvin Marxen,Central,GTX,4821,medical,2017.0,4.54,9.0,United States,Unknown
RLHNEVYY,Darcel Schlecht,GTX Pro,Conecom,Won,2017-08-30,2017-09-10,5008.0,Melvin Marxen,Central,GTX,4821,technolgy,2005.0,1520.66,1806.0,United States,Unknown
OFP1MLFY,Darcel Schlecht,GTX Pro,Statholdings,Won,2017-08-30,2017-12-09,3932.0,Melvin Marxen,Central,GTX,4821,employment,1997.0,291.27,586.0,United States,Unknown
CQDL6WZX,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-09-01,2017-09-17,0.0,Melvin Marxen,Central,GTX,4821,medical,2002.0,3178.24,4540.0,United States,Unknown
VAV3N62C,Darcel Schlecht,GTX Pro,Cancity,Won,2017-09-01,2017-09-12,4375.0,Melvin Marxen,Central,GTX,4821,retail,2001.0,718.62,2448.0,United States,Unknown
OK7R7I2A,Darcel Schlecht,GTX Pro,Rundofase,Won,2017-09-01,2017-12-04,4819.0,Melvin Marxen,Central,GTX,4821,technolgy,1983.0,1008.06,1238.0,United States,Unknown
TXZTEEUJ,Darcel Schlecht,GTX Pro,Betatech,Lost,2017-09-02,2017-12-13,0.0,Melvin Marxen,Central,GTX,4821,medical,1986.0,647.18,1185.0,Kenya,Unknown
5LPKNEEI,Darcel Schlecht,GTX Pro,Betatech,Lost,2017-09-05,2017-09-13,0.0,Melvin Marxen,Central,GTX,4821,medical,1986.0,647.18,1185.0,Kenya,Unknown
8DPUST4Y,Darcel Schlecht,GTX Pro,Codehow,Won,2017-09-06,2017-11-19,5987.0,Melvin Marxen,Central,GTX,4821,software,1998.0,2714.9,2641.0,United States,Acme Corporation
L1QNLM08,Darcel Schlecht,GTX Pro,Treequote,Won,2017-09-06,2017-12-30,5141.0,Melvin Marxen,Central,GTX,4821,telecommunications,1988.0,5266.09,8595.0,United States,Sonron
D3BO9JDM,Darcel Schlecht,GTX Pro,Ron-tech,Won,2017-09-07,2017-11-09,3975.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
2PXZ68OA,Darcel Schlecht,GTX Pro,Scottech,Won,2017-09-09,2017-12-05,5127.0,Melvin Marxen,Central,GTX,4821,marketing,2012.0,45.39,100.0,United States,Inity
QWIPE5FB,Darcel Schlecht,GTX Pro,Ron-tech,Lost,2017-09-11,2017-11-14,0.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
D4PEXI47,Darcel Schlecht,GTX Pro,Inity,Lost,2017-09-12,2017-11-15,0.0,Melvin Marxen,Central,GTX,4821,marketing,1986.0,2403.58,8801.0,United States,Unknown
965CJ4YG,Darcel Schlecht,GTX Pro,Toughzap,Won,2017-09-12,2017-12-03,4079.0,Melvin Marxen,Central,GTX,4821,retail,1995.0,332.43,799.0,United States,Unknown
06H63NKF,Darcel Schlecht,GTX Pro,Conecom,Lost,2017-09-14,2017-11-20,0.0,Melvin Marxen,Central,GTX,4821,technolgy,2005.0,1520.66,1806.0,United States,Unknown
ZXXWIGFR,Darcel Schlecht,GTX Pro,Cancity,Lost,2017-09-17,2017-12-02,0.0,Melvin Marxen,Central,GTX,4821,retail,2001.0,718.62,2448.0,United States,Unknown
AAUTJ747,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-17,2017-12-11,5220.0,Melvin Marxen,Central,GTX,4821,services,1997.0,2041.73,5276.0,United States,Unknown
USL5PZ4O,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-09-18,2017-12-06,3779.0,Melvin Marxen,Central,GTX,4821,finance,1987.0,1698.2,3798.0,United States,Unknown
3DM5SSI5,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-18,2017-11-05,5231.0,Melvin Marxen,Central,GTX,4821,services,1997.0,2041.73,5276.0,United States,Unknown
0WGAPLOI,Darcel Schlecht,GTX Pro,dambase,Won,2017-09-19,2017-12-07,4990.0,Melvin Marxen,Central,GTX,4821,marketing,1995.0,2173.98,2928.0,United States,Inity
GXPA5D3A,Darcel Schlecht,GTX Pro,Domzoom,Won,2017-09-19,2017-09-29,5450.0,Melvin Marxen,Central,GTX,4821,entertainment,1998.0,217.87,551.0,United States,Unknown
AMCOSQZC,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-20,2017-12-18,5192.0,Melvin Marxen,Central,GTX,4821,services,1997.0,2041.73,5276.0,United States,Unknown
0GRGY09E,Darcel Schlecht,GTX Pro,Rangreen,Lost,2017-09-21,2017-11-25,0.0,Melvin Marxen,Central,GTX,4821,technolgy,1987.0,2938.67,8775.0,Panama,Unknown
MP9PICCD,Darcel Schlecht,GTX Pro,Treequote,Won,2017-09-21,2017-12-30,4570.0,Melvin Marxen,Central,GTX,4821,telecommunications,1988.0,5266.09,8595.0,United States,Sonron
Q46QSEGT,Darcel Schlecht,GTX Pro,Gogozoom,Lost,2017-09-22,2017-10-03,0.0,Melvin Marxen,Central,GTX,4821,telecommunications,2007.0,86.68,187.0,United States,Sonron
DT0ZJ9Z2,Darcel Schlecht,GTX Pro,Inity,Won,2017-09-22,2017-12-24,4991.0,Melvin Marxen,Central,GTX,4821,marketing,1986.0,2403.58,8801.0,United States,Unknown
DH8R6PK5,Darcel Schlecht,GTX Pro,Rangreen,Lost,2017-09-23,2017-12-12,0.0,Melvin Marxen,Central,GTX,4821,technolgy,1987.0,2938.67,8775.0,Panama,Unknown
ZKFWTRRT,Darcel Schlecht,GTX Pro,Bioholding,Won,2017-09-23,2017-09-30,4422.0,Melvin Marxen,Central,GTX,4821,medical,2012.0,587.34,1356.0,Philipines,Unknown
941SDVVZ,Darcel Schlecht,GTX Pro,Hottechi,Won,2017-09-23,2017-10-02,5357.0,Melvin Marxen,Central,GTX,4821,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
5DL7R4C3,Darcel Schlecht,GTX Pro,Hottechi,Lost,2017-09-26,2017-10-03,0.0,Melvin Marxen,Central,GTX,4821,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
Q5I9JWH7,Darcel Schlecht,GTX Pro,Ron-tech,Lost,2017-09-27,2017-10-02,0.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
UKQD4DPD,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-27,2017-11-13,4515.0,Melvin Marxen,Central,GTX,4821,services,1997.0,2041.73,5276.0,United States,Unknown
7PMUB7T4,Darcel Schlecht,GTX Pro,Bioholding,Lost,2017-09-30,2017-10-12,0.0,Melvin Marxen,Central,GTX,4821,medical,2012.0,587.34,1356.0,Philipines,Unknown
KTHAX2XV,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-09-30,2017-10-05,0.0,Melvin Marxen,Central,GTX,4821,medical,2002.0,3178.24,4540.0,United States,Unknown
G23RCHB6,Darcel Schlecht,GTX Pro,Rundofase,Lost,2017-10-01,2017-10-08,0.0,Melvin Marxen,Central,GTX,4821,technolgy,1983.0,1008.06,1238.0,United States,Unknown
RMFG5C6C,Darcel Schlecht,GTX Pro,Globex Corporation,Won,2017-10-01,2017-10-09,4594.0,Melvin Marxen,Central,GTX,4821,technolgy,2000.0,1223.72,2497.0,Norway,Unknown
U2JOATN3,Darcel Schlecht,GTX Pro,Scottech,Won,2017-10-01,2017-12-06,6166.0,Melvin Marxen,Central,GTX,4821,marketing,2012.0,45.39,100.0,United States,Inity
C5XXGXUE,Darcel Schlecht,GTX Pro,Toughzap,Won,2017-10-02,2017-10-09,4201.0,Melvin Marxen,Central,GTX,4821,retail,1995.0,332.43,799.0,United States,Unknown
E4O6XJ9E,Darcel Schlecht,GTX Pro,Betatech,Lost,2017-10-04,2017-10-12,0.0,Melvin Marxen,Central,GTX,4821,medical,1986.0,647.18,1185.0,Kenya,Unknown
JD6WHH6G,Darcel Schlecht,GTX Pro,Rangreen,Won,2017-10-04,2017-10-10,5055.0,Melvin Marxen,Central,GTX,4821,technolgy,1987.0,2938.67,8775.0,Panama,Unknown
M3RME16Q,Darcel Schlecht,GTX Pro,Inity,Won,2017-10-05,2017-10-14,5170.0,Melvin Marxen,Central,GTX,4821,marketing,1986.0,2403.58,8801.0,United States,Unknown
YPRHMUIB,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-10-05,2017-12-22,5009.0,Melvin Marxen,Central,GTX,4821,finance,1987.0,1698.2,3798.0,United States,Unknown
13WLN2MJ,Darcel Schlecht,GTX Pro,Finhigh,Won,2017-10-06,2017-10-08,4461.0,Melvin Marxen,Central,GTX,4821,finance,2006.0,1102.43,1759.0,United States,Unknown
94GJ7WZV,Darcel Schlecht,GTX Pro,Statholdings,Lost,2017-10-09,2017-10-10,0.0,Melvin Marxen,Central,GTX,4821,employment,1997.0,291.27,586.0,United States,Unknown
MW4MSIWW,Darcel Schlecht,GTX Pro,Warephase,Lost,2017-10-10,2017-10-14,0.0,Melvin Marxen,Central,GTX,4821,services,1997.0,2041.73,5276.0,United States,Unknown
H54N095V,Darcel Schlecht,GTX Pro,Gogozoom,Won,2017-10-13,2017-10-24,4767.0,Melvin Marxen,Central,GTX,4821,telecommunications,2007.0,86.68,187.0,United States,Sonron
FQPECFYO,Darcel Schlecht,GTX Pro,Hottechi,Won,2017-10-13,2017-12-20,4869.0,Melvin Marxen,Central,GTX,4821,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
36PET9WM,Darcel Schlecht,GTX Pro,Stanredtax,Lost,2017-10-14,2017-10-15,0.0,Melvin Marxen,Central,GTX,4821,finance,1987.0,1698.2,3798.0,United States,Unknown
KG9R5M1Y,Darcel Schlecht,GTX Pro,Dontechi,Won,2017-10-14,2017-10-18,4810.0,Melvin Marxen,Central,GTX,4821,software,1982.0,4618.0,10083.0,United States,Unknown
14P6935C,Darcel Schlecht,GTX Pro,Dontechi,Won,2017-10-15,2017-10-16,4885.0,Melvin Marxen,Central,GTX,4821,software,1982.0,4618.0,10083.0,United States,Unknown
U220GK9W,Darcel Schlecht,GTX Pro,Streethex,Won,2017-10-15,2017-10-16,4936.0,Melvin Marxen,Central,GTX,4821,retail,1988.0,1376.8,1165.0,Belgium,Unknown
TFGC7TPF,Darcel Schlecht,GTX Pro,Stanredtax,Lost,2017-10-16,2017-10-19,0.0,Melvin Marxen,Central,GTX,4821,finance,1987.0,1698.2,3798.0,United States,Unknown
OWGXQLJS,Darcel Schlecht,GTX Pro,Ron-tech,Won,2017-10-16,2017-10-25,4834.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
9YOGUMN9,Darcel Schlecht,GTX Pro,Rundofase,Lost,2017-10-17,2017-10-24,0.0,Melvin Marxen,Central,GTX,4821,technolgy,1983.0,1008.06,1238.0,United States,Unknown
C933ZQBB,Darcel Schlecht,GTX Pro,Cancity,Won,2017-10-17,2017-10-23,5458.0,Melvin Marxen,Central,GTX,4821,retail,2001.0,718.62,2448.0,United States,Unknown
PY96Q77S,Darcel Schlecht,GTX Pro,Rangreen,Won,2017-10-18,2017-10-20,4130.0,Melvin Marxen,Central,GTX,4821,technolgy,1987.0,2938.67,8775.0,Panama,Unknown
LM3GZYXD,Darcel Schlecht,GTX Pro,Finhigh,Lost,2017-10-19,2017-10-28,0.0,Melvin Marxen,Central,GTX,4821,finance,2006.0,1102.43,1759.0,United States,Unknown
OQQWTFSZ,Darcel Schlecht,GTX Pro,Betatech,Won,2017-10-19,2017-10-27,4688.0,Melvin Marxen,Central,GTX,4821,medical,1986.0,647.18,1185.0,Kenya,Unknown
LULNYY3C,Darcel Schlecht,GTX Pro,Codehow,Won,2017-10-20,2017-10-27,4435.0,Melvin Marxen,Central,GTX,4821,software,1998.0,2714.9,2641.0,United States,Acme Corporation
NJ1YGDZW,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-10-20,2017-10-28,4699.0,Melvin Marxen,Central,GTX,4821,finance,1987.0,1698.2,3798.0,United States,Unknown
3EZLRW47,Darcel Schlecht,GTX Pro,Bioholding,Lost,2017-10-21,2017-10-31,0.0,Melvin Marxen,Central,GTX,4821,medical,2012.0,587.34,1356.0,Philipines,Unknown
09AILR04,Darcel Schlecht,GTX Pro,Statholdings,Won,2017-10-21,2017-10-29,4732.0,Melvin Marxen,Central,GTX,4821,employment,1997.0,291.27,586.0,United States,Unknown
RDC531P5,Darcel Schlecht,GTX Pro,Inity,Won,2017-10-22,2017-10-30,3578.0,Melvin Marxen,Central,GTX,4821,marketing,1986.0,2403.58,8801.0,United States,Unknown
JWWVG8KG,Darcel Schlecht,GTX Pro,Inity,Won,2017-10-23,2017-11-03,5729.0,Melvin Marxen,Central,GTX,4821,marketing,1986.0,2403.58,8801.0,United States,Unknown
7PEL3AIZ,Darcel Schlecht,GTX Pro,Isdom,Won,2017-10-23,2017-10-24,5685.0,Melvin Marxen,Central,GTX,4821,medical,2002.0,3178.24,4540.0,United States,Unknown
NXQR7LX6,Darcel Schlecht,GTX Pro,Rundofase,Won,2017-10-23,2017-10-26,4024.0,Melvin Marxen,Central,GTX,4821,technolgy,1983.0,1008.06,1238.0,United States,Unknown
S3GVO59B,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-10-24,2017-12-01,5542.0,Melvin Marxen,Central,GTX,4821,finance,1987.0,1698.2,3798.0,United States,Unknown
FL804BH8,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-10-26,2017-10-30,0.0,Melvin Marxen,Central,GTX,4821,medical,2002.0,3178.24,4540.0,United States,Unknown
RWR0W3U8,Darcel Schlecht,GTX Pro,Zumgoity,Lost,2017-10-26,2017-10-27,0.0,Melvin Marxen,Central,GTX,4821,medical,1984.0,441.08,1210.0,United States,Unknown
L3PLDC1Y,Darcel Schlecht,GTX Pro,Codehow,Won,2017-10-29,2017-10-30,4733.0,Melvin Marxen,Central,GTX,4821,software,1998.0,2714.9,2641.0,United States,Acme Corporation
3Z9AX43T,Darcel Schlecht,GTX Pro,Cancity,Lost,2017-10-31,2017-12-22,0.0,Melvin Marxen,Central,GTX,4821,retail,2001.0,718.62,2448.0,United States,Unknown
5JO7SIGB,Darcel Schlecht,GTX Pro,Conecom,Lost,2017-10-31,2017-11-10,0.0,Melvin Marxen,Central,GTX,4821,technolgy,2005.0,1520.66,1806.0,United States,Unknown
6X24V0NC,Darcel Schlecht,GTX Pro,Codehow,Lost,2017-11-03,2017-11-09,0.0,Melvin Marxen,Central,GTX,4821,software,1998.0,2714.9,2641.0,United States,Acme Corporation
SWYO7V7O,Darcel Schlecht,GTX Pro,Hottechi,Lost,2017-11-04,2017-11-08,0.0,Melvin Marxen,Central,GTX,4821,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
76ZQP7QY,Darcel Schlecht,GTX Pro,Betatech,Lost,2017-11-06,2017-11-07,0.0,Melvin Marxen,Central,GTX,4821,medical,1986.0,647.18,1185.0,Kenya,Unknown
T482GHJQ,Darcel Schlecht,GTX Pro,Konmatfix,Won,2017-11-07,2017-12-20,5031.0,Melvin Marxen,Central,GTX,4821,marketing,1985.0,375.43,1190.0,United States,Unknown
F46Q34LY,Darcel Schlecht,GTX Pro,Ron-tech,Won,2017-11-10,2017-11-20,4480.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
EW5ASXX4,Darcel Schlecht,GTX Pro,Warephase,Lost,2017-11-15,2017-11-20,0.0,Melvin Marxen,Central,GTX,4821,services,1997.0,2041.73,5276.0,United States,Unknown
MDLJKQ5B,Darcel Schlecht,GTX Pro,dambase,Won,2017-11-15,2017-11-30,5600.0,Melvin Marxen,Central,GTX,4821,marketing,1995.0,2173.98,2928.0,United States,Inity
UIE5G6GW,Darcel Schlecht,GTX Pro,Cancity,Won,2017-11-18,2017-11-29,4617.0,Melvin Marxen,Central,GTX,4821,retail,2001.0,718.62,2448.0,United States,Unknown
K4N74V6U,Darcel Schlecht,GTX Pro,Codehow,Won,2017-11-24,2017-12-04,5110.0,Melvin Marxen,Central,GTX,4821,software,1998.0,2714.9,2641.0,United States,Acme Corporation
348COZ5O,Darcel Schlecht,GTX Pro,Genco Pura Olive Oil Company,Won,2017-11-27,2017-11-30,4888.0,Melvin Marxen,Central,GTX,4821,retail,2007.0,894.33,1635.0,Italy,Unknown
7GXUCFW5,Darcel Schlecht,GTX Pro,Inity,Won,2017-12-10,2017-12-17,4755.0,Melvin Marxen,Central,GTX,4821,marketing,1986.0,2403.58,8801.0,United States,Unknown
60JGDDRO,Darcel Schlecht,GTX Pro,Domzoom,Won,2017-12-14,2017-12-19,5052.0,Melvin Marxen,Central,GTX,4821,entertainment,1998.0,217.87,551.0,United States,Unknown
OHAARANW,Darcel Schlecht,GTX Pro,Bioholding,Lost,2017-12-19,2017-12-30,0.0,Melvin Marxen,Central,GTX,4821,medical,2012.0,587.34,1356.0,Philipines,Unknown
SYP74C5W,Darcel Schlecht,GTX Pro,Bioholding,Prospecting,,,,Melvin Marxen,Central,GTX,4821,medical,2012.0,587.34,1356.0,Philipines,Unknown
R0Q5BZ9Y,Darcel Schlecht,GTX Pro,Blackzim,Prospecting,,,,Melvin Marxen,Central,GTX,4821,retail,2009.0,497.11,1588.0,United States,Unknown
OT0GOR3I,Darcel Schlecht,GTX Pro,Bluth Company,Prospecting,,,,Melvin Marxen,Central,GTX,4821,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation
6RN7I8ZF,Darcel Schlecht,GTX Pro,Condax,Prospecting,,,,Melvin Marxen,Central,GTX,4821,medical,2017.0,4.54,9.0,United States,Unknown
YBWUG6QP,Darcel Schlecht,GTX Pro,Condax,Prospecting,,,,Melvin Marxen,Central,GTX,4821,medical,2017.0,4.54,9.0,United States,Unknown
8XE8GGIW,Darcel Schlecht,GTX Pro,Donquadtech,Prospecting,,,,Melvin Marxen,Central,GTX,4821,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation
IHKIAB1W,Darcel Schlecht,GTX Pro,Dontechi,Prospecting,,,,Melvin Marxen,Central,GTX,4821,software,1982.0,4618.0,10083.0,United States,Unknown
YKBJP191,Darcel Schlecht,GTX Pro,Faxquote,Prospecting,,,,Melvin Marxen,Central,GTX,4821,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
P7UPCSTC,Darcel Schlecht,GTX Pro,Faxquote,Prospecting,,,,Melvin Marxen,Central,GTX,4821,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
GEQ8IGKW,Darcel Schlecht,GTX Pro,Finjob,Prospecting,,,,Melvin Marxen,Central,GTX,4821,employment,1988.0,2059.9,3644.0,United States,Unknown
EYR5E7LO,Darcel Schlecht,GTX Pro,Initech,Prospecting,,,,Melvin Marxen,Central,GTX,4821,telecommunications,1994.0,6395.05,20275.0,United States,Unknown
LO8L5ELD,Darcel Schlecht,GTX Pro,Inity,Prospecting,,,,Melvin Marxen,Central,GTX,4821,marketing,1986.0,2403.58,8801.0,United States,Unknown
S1U1RD6K,Darcel Schlecht,GTX Pro,Iselectrics,Prospecting,,,,Melvin Marxen,Central,GTX,4821,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation
R6HYAPR6,Darcel Schlecht,GTX Pro,Opentech,Prospecting,,,,Melvin Marxen,Central,GTX,4821,finance,1994.0,355.23,853.0,United States,Unknown
A8NXNY0M,Darcel Schlecht,GTX Pro,Plusstrip,Prospecting,,,,Melvin Marxen,Central,GTX,4821,entertainment,2002.0,349.81,315.0,United States,Unknown
4ROECHG6,Darcel Schlecht,GTX Pro,Ron-tech,Prospecting,,,,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
FVVATY89,Darcel Schlecht,GTX Pro,Ron-tech,Prospecting,,,,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,Unknown
BV75OM0B,Darcel Schlecht,GTX Pro,Rundofase,Prospecting,,,,Melvin Marxen,Central,GTX,4821,technolgy,1983.0,1008.06,1238.0,United States,Unknown
ZGTCQT1A,Darcel Schlecht,GTX Pro,Rundofase,Prospecting,,,,Melvin Marxen,Central,GTX,4821,technolgy,1983.0,1008.06,1238.0,United States,Unknown
GR8JTX1T,Darcel Schlecht,GTX Pro,Warephase,Prospecting,,,,Melvin Marxen,Central,GTX,4821,services,1997.0,2041.73,5276.0,United States,Unknown
2IRZM0LB,Darcel Schlecht,GTX Pro,Xx-zobam,Prospecting,,,,Melvin Marxen,Central,GTX,4821,entertainment,1989.0,3838.39,8274.0,United States,Unknown
99YRLZM0,Darcel Schlecht,GTX Pro,Yearin,Prospecting,,,,Melvin Marxen,Central,GTX,4821,retail,2005.0,2261.05,3851.0,United States,Unknown
VJILDVVF,Darcel Schlecht,GTX Pro,Zathunicon,Prospecting,,,,Melvin Marxen,Central,GTX,4821,retail,2010.0,71.12,144.0,United States,Unknown
A9DGDN56,Darcel Schlecht,GTX Pro,Zencorporation,Prospecting,,,,Melvin Marxen,Central,GTX,4821,technolgy,2011.0,40.79,142.0,China,Unknown
D01U08PR,Darcel Schlecht,GTX Pro,Zumgoity,Prospecting,,,,Melvin Marxen,Central,GTX,4821,medical,1984.0,441.08,1210.0,United States,Unknown
LFD1ZGJ8,Darcel Schlecht,GTX Pro,Unknown,Prospecting,,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
4YJKB8EC,Darcel Schlecht,GTX Pro,Unknown,Prospecting,,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
DIGG7U6M,Darcel Schlecht,GTX Pro,Unknown,Prospecting,,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
VMXGBINH,Darcel Schlecht,GTX Pro,Unknown,Prospecting,,,,Melvin Marxen,Central,GTX,4821,Unknown,,,,Unknown,Unknown
